reviewid,electronic,experimental,folk/country,global,jazz,metal,pop/r&b,rap,rock,unknown
17935,0,0,0,0,0,0,0,0,0,1
17936,0,0,0,0,0,0,1,0,0,0
17937,1,0,0,0,0,0,0,0,0,0
17940,0,0,0,0,0,0,0,0,1,0
17941,0,0,0,0,0,0,0,0,0,1
17942,0,1,0,0,0,0,0,0,1,0
17943,0,0,0,0,0,0,0,1,0,0
17944,0,0,0,0,0,0,0,0,1,0
17945,1,0,0,0,0,0,0,0,1,0
17946,0,0,0,0,0,0,0,0,0,1
17947,0,0,0,0,0,1,0,0,1,0
17949,0,0,0,0,0,0,0,0,1,0
17950,0,1,0,0,0,0,0,0,0,0
17952,0,0,0,0,0,0,1,0,0,0
17953,0,0,0,0,0,0,0,0,1,0
17954,0,0,0,0,0,0,0,0,1,0
17956,0,0,0,0,0,0,0,0,0,1
17957,0,0,0,0,0,0,0,0,1,0
17959,0,0,0,0,0,0,0,0,1,0
17960,1,0,1,0,0,0,0,0,1,0
17962,0,0,0,0,1,0,0,0,0,0
17963,0,0,0,0,0,0,0,0,1,0
17964,1,0,0,0,0,0,0,0,0,0
17965,1,1,0,0,0,0,0,0,1,0
17966,0,0,0,0,0,0,0,0,1,0
17967,1,0,0,0,0,0,0,0,0,0
17968,0,1,0,0,0,0,0,0,0,0
17969,0,0,0,0,0,0,0,1,0,0
17970,0,0,0,0,0,1,0,0,0,0
17971,0,0,0,0,0,0,0,0,0,1
17972,0,0,0,0,0,0,0,0,1,0
17973,0,0,0,0,0,1,0,0,1,0
17974,0,0,0,0,0,0,0,0,0,1
17977,0,0,0,0,0,0,0,0,1,0
17978,1,0,0,0,0,0,0,0,1,0
17980,0,0,0,0,0,0,0,0,0,1
17985,0,0,0,1,0,0,0,0,0,0
17986,0,0,0,0,0,0,0,0,1,0
17987,1,0,0,0,0,0,0,0,0,0
17988,0,0,0,0,1,0,0,0,0,0
17989,0,0,0,0,0,0,0,0,1,0
17990,0,0,0,0,0,0,0,0,1,0
17991,0,0,0,0,0,0,0,0,0,1
17992,0,0,0,0,0,0,1,0,0,0
17996,0,0,0,0,0,0,0,0,1,0
17997,1,0,0,0,0,0,0,0,0,0
17998,0,0,0,0,0,0,1,0,0,0
17999,1,0,0,0,0,0,0,0,0,0
18000,1,0,0,0,0,0,0,0,0,0
18001,0,0,0,0,0,0,0,0,1,0
18002,0,0,0,0,0,1,0,0,0,0
18003,0,0,0,0,0,0,0,0,0,1
18004,1,0,0,0,0,0,0,0,0,0
18005,1,0,0,0,0,0,0,0,1,0
18006,1,0,0,0,0,0,0,0,0,0
18007,0,0,1,0,0,0,1,0,1,0
18008,0,0,0,0,0,0,0,0,0,1
18009,0,1,0,0,0,0,0,0,0,0
18010,0,0,0,0,0,0,0,0,0,1
18011,0,0,0,0,0,0,1,0,0,0
18012,0,0,0,0,0,0,0,0,0,1
18014,0,0,0,0,0,0,0,0,0,1
18015,0,0,0,0,0,0,0,0,1,0
18016,0,0,0,0,0,0,0,0,0,1
18017,0,0,0,0,0,0,0,0,1,0
18018,0,0,0,0,0,0,0,0,0,1
18019,0,0,0,0,0,0,0,0,0,1
18020,0,0,0,0,0,0,0,0,0,1
18021,0,0,0,0,0,0,1,1,0,0
18022,1,0,0,0,0,0,0,0,1,0
18023,0,1,0,0,0,0,0,0,1,0
18024,0,0,0,0,0,0,0,0,0,1
18025,0,0,0,0,0,0,0,0,0,1
18027,0,0,0,0,0,0,0,0,0,1
18028,1,0,0,0,0,0,0,0,0,0
18029,0,0,0,0,0,0,0,0,1,0
18030,0,0,0,0,0,0,0,0,1,0
18031,0,0,0,0,0,0,0,0,1,0
18033,0,0,0,0,0,0,0,0,1,0
18034,0,0,0,0,0,0,0,0,0,1
18035,0,0,0,0,0,0,0,0,0,1
18036,0,0,0,0,0,0,0,0,0,1
18037,0,0,0,0,0,0,0,0,1,0
18038,0,0,0,0,0,0,0,0,0,1
18039,1,0,0,0,0,0,0,0,0,0
18040,0,0,0,0,0,0,0,0,0,1
18042,0,0,0,0,0,0,0,0,1,0
18043,1,0,0,0,0,0,1,0,0,0
18044,0,0,0,0,0,0,0,0,1,0
18045,0,0,0,0,0,0,0,0,1,0
18046,0,1,0,0,0,0,0,0,1,0
18048,0,0,0,0,0,0,0,0,0,1
18049,0,0,0,0,0,0,0,0,1,0
18050,1,0,0,0,0,0,0,0,0,0
18051,1,0,0,0,0,0,0,0,1,0
18052,0,0,0,0,0,0,0,0,0,1
18053,0,0,0,0,0,0,1,1,0,0
18054,0,0,0,0,0,0,0,0,0,1
18055,0,0,0,0,0,0,1,0,0,0
18056,0,0,0,0,0,0,0,0,1,0
18057,0,0,0,0,0,1,0,0,0,0
18058,0,0,0,0,0,0,0,0,0,1
18059,0,0,0,0,0,0,0,0,0,1
18060,0,0,0,0,0,1,0,0,0,0
18061,1,0,0,0,0,0,0,0,1,0
18062,1,0,0,0,0,0,0,0,0,0
18063,0,0,1,0,0,0,1,0,0,0
18064,1,0,0,0,0,0,0,0,0,0
18065,1,0,0,0,0,0,0,0,1,0
18066,0,0,0,0,0,0,0,0,1,0
18067,0,0,0,0,0,0,0,0,0,1
18068,0,0,0,0,0,0,0,0,0,1
18069,0,0,0,0,0,0,0,0,0,1
18070,0,0,0,0,0,0,0,0,0,1
18071,0,0,0,0,0,0,0,0,0,1
18072,0,0,0,0,0,0,0,0,1,0
18073,0,0,1,0,0,0,0,0,0,0
18076,0,1,0,0,0,0,0,0,1,0
18077,0,0,0,0,0,0,0,0,0,1
18078,0,0,0,0,0,0,0,0,1,0
18080,1,0,0,0,0,0,0,0,0,0
18081,1,0,0,0,0,0,0,0,0,0
18082,0,0,0,0,0,0,0,0,0,1
18083,0,0,0,0,0,0,0,0,0,1
18084,0,0,0,0,0,0,0,0,0,1
18085,0,0,0,0,0,0,0,0,0,1
18086,0,0,0,0,0,1,0,0,1,0
18087,0,0,0,0,0,1,0,0,1,0
18088,0,0,0,0,0,0,0,0,1,0
18089,0,0,0,0,0,0,0,0,1,0
18090,1,0,0,0,0,0,0,0,0,0
18091,1,0,0,0,0,0,0,0,0,0
18092,0,0,0,0,0,0,0,0,0,1
18093,0,0,0,0,0,0,0,0,0,1
18094,0,1,0,0,0,0,0,0,1,0
18095,0,0,0,0,0,0,0,0,0,1
18096,0,0,0,0,0,0,0,0,1,0
18097,1,0,0,0,0,0,0,0,0,0
18098,0,0,0,0,0,0,0,0,1,0
18099,0,0,0,0,1,1,0,0,0,0
18100,0,0,0,0,0,0,0,0,0,1
18101,0,0,0,0,0,0,0,0,1,0
18103,1,0,0,0,0,0,0,0,1,0
18104,1,0,0,0,0,0,0,0,0,0
18105,0,0,0,0,0,0,0,1,0,0
18106,0,0,0,0,0,0,0,0,1,0
18107,0,0,0,0,0,0,0,0,0,1
18108,1,1,0,0,0,0,0,0,1,0
18109,0,0,0,0,0,0,0,0,1,0
18110,0,0,0,0,0,0,0,0,1,0
18112,1,0,0,0,0,0,0,0,0,0
18114,0,1,0,0,1,0,0,0,1,0
18115,0,0,0,0,0,0,0,0,1,0
18117,0,0,0,0,0,0,0,1,0,0
18118,0,0,0,0,0,0,0,0,0,1
18119,0,0,0,0,0,0,0,0,1,0
18120,0,0,0,0,0,0,0,0,0,1
18121,1,0,0,0,0,0,0,0,0,0
18122,1,1,0,0,0,0,0,0,0,0
18123,0,0,0,0,0,0,0,0,1,0
18124,1,0,0,0,0,0,0,0,1,0
18125,0,0,0,0,0,0,0,0,1,0
18128,0,0,0,0,0,0,0,0,0,1
18129,1,0,0,0,0,0,0,0,1,0
18130,0,0,0,0,0,0,0,0,1,0
18131,0,0,0,0,0,0,0,0,0,1
18132,0,0,0,0,0,0,0,0,0,1
18133,0,0,0,0,0,0,0,1,0,0
18134,0,0,0,0,0,0,0,0,0,1
18135,0,1,0,0,0,0,0,0,0,0
18136,0,0,0,0,0,0,0,0,0,1
18137,0,1,0,0,0,0,0,0,1,0
18138,0,0,0,0,0,0,0,0,1,0
18139,0,0,0,0,0,0,0,0,1,0
18140,0,0,0,0,0,0,0,0,0,1
18141,0,0,0,0,0,0,0,0,0,1
18142,0,0,0,0,0,0,0,0,0,1
18143,0,0,0,0,0,0,0,0,0,1
18145,1,1,0,0,0,0,0,0,1,0
18146,1,0,0,0,0,0,0,0,0,0
18147,0,1,0,0,0,0,0,0,1,0
18152,1,0,0,0,0,0,0,0,0,0
18153,0,0,0,0,0,0,0,0,1,0
18154,0,0,0,0,0,0,0,1,0,0
18155,0,0,0,0,0,0,0,0,0,1
18156,1,0,0,0,0,0,0,0,0,0
18157,0,0,0,1,0,0,0,0,0,0
18158,0,0,0,0,0,0,0,0,0,1
18159,0,0,0,0,0,0,0,0,0,1
18161,0,0,1,0,0,0,0,0,0,0
18162,0,0,0,0,0,0,0,0,0,1
18163,1,0,0,0,0,0,0,0,1,0
18164,0,0,0,0,0,0,0,0,1,0
18165,0,0,0,0,0,1,0,0,1,0
18166,0,0,0,0,0,0,0,0,0,1
18167,0,0,0,0,0,0,0,0,1,0
18168,1,0,0,0,0,0,1,0,0,0
18169,0,0,0,0,0,0,1,0,0,0
18170,0,0,0,0,0,0,0,0,1,0
18171,1,0,0,0,0,0,0,0,1,0
18172,0,0,0,0,0,0,0,1,0,0
18173,0,0,0,0,0,0,0,1,0,0
18174,0,0,0,0,0,0,1,0,0,0
18175,0,0,0,0,0,0,0,0,0,1
18176,0,0,1,0,0,0,0,0,0,0
18177,0,0,0,0,0,0,0,0,1,0
18178,0,0,0,0,0,0,0,1,0,0
18179,0,0,0,0,0,0,0,1,0,0
18181,0,0,0,0,0,0,0,0,0,1
18182,0,0,0,0,0,0,0,0,0,1
18183,1,0,0,0,0,0,0,0,0,0
18184,1,0,0,0,0,0,0,0,0,0
18185,0,0,0,0,0,0,0,0,1,0
18186,0,0,0,0,0,0,0,1,0,0
18187,0,0,0,0,0,0,0,0,0,1
18188,0,0,0,0,0,0,0,0,1,0
18189,0,0,0,0,0,1,0,0,1,0
18190,0,0,0,0,0,0,0,0,1,0
18191,0,0,0,0,0,0,0,0,1,0
18192,0,0,0,0,0,0,0,0,1,0
18193,1,0,0,0,0,0,0,0,1,0
18194,0,0,0,0,0,0,0,0,1,0
18195,1,0,0,0,0,0,0,0,1,0
18196,0,0,0,0,0,0,0,0,1,0
18197,0,0,0,0,0,0,1,0,0,0
18198,0,0,0,0,0,0,0,0,0,1
18199,0,0,0,0,0,0,0,0,0,1
18200,0,0,0,0,0,0,0,0,1,0
18201,0,0,0,0,0,0,0,0,1,0
18202,0,0,0,0,0,0,0,1,0,0
18203,0,0,0,0,0,0,0,0,1,0
18204,0,0,0,0,0,0,1,0,0,0
18205,0,0,0,0,0,0,0,0,1,0
18206,1,0,0,0,0,0,0,0,1,0
18207,1,0,0,0,0,0,0,0,0,0
18209,0,1,0,0,0,0,0,0,1,0
18210,0,0,0,0,0,0,1,0,0,0
18211,0,0,0,0,0,1,0,0,0,0
18212,0,0,0,0,0,0,0,0,1,0
18213,1,0,0,0,0,0,0,0,0,0
18214,0,0,0,0,0,0,0,0,0,1
18215,0,0,0,0,0,0,0,1,0,0
18217,1,0,0,0,0,0,0,0,1,0
18218,0,0,0,0,0,0,0,0,0,1
18219,0,0,0,0,0,0,0,1,0,0
18220,0,0,0,0,0,0,1,0,0,0
18221,1,0,0,0,0,0,0,0,0,0
18222,0,0,1,0,0,1,0,0,0,0
18223,0,0,0,0,0,0,1,0,0,0
18224,0,0,0,0,0,1,0,0,0,0
18225,0,0,0,0,0,0,0,0,1,0
18227,0,0,0,0,0,0,0,1,0,0
18228,0,0,1,0,0,0,0,0,0,0
18229,0,0,0,0,0,0,0,0,1,0
18233,0,0,0,0,0,1,0,0,0,0
18234,0,0,0,0,0,0,0,1,0,0
18235,0,0,0,0,0,0,0,0,0,1
18236,0,0,0,0,0,0,0,1,0,0
18237,0,0,0,0,0,0,0,0,0,1
18238,0,1,0,0,0,0,0,0,0,0
18239,0,0,0,0,0,0,0,0,0,1
18240,1,0,0,0,1,0,0,0,0,0
18241,1,1,0,0,0,0,0,0,1,0
18243,0,0,0,0,0,0,0,0,0,1
18244,0,1,0,0,0,0,0,0,0,0
18245,0,0,0,0,0,0,0,0,1,0
18246,0,0,0,0,0,0,0,0,1,0
18247,0,0,0,0,0,0,0,1,0,0
18248,0,0,1,0,0,0,0,0,0,0
18249,0,0,0,0,0,0,0,0,1,0
18250,0,0,0,0,0,0,0,0,0,1
18251,0,0,0,0,0,0,0,0,1,0
18252,0,0,0,0,0,0,0,0,0,1
18254,0,1,0,0,0,0,0,0,0,0
18255,0,0,0,0,0,1,0,0,0,0
18256,0,0,0,0,0,0,0,0,0,1
18257,0,0,0,0,0,0,1,0,0,0
18258,0,0,0,0,0,0,0,0,1,0
18259,0,0,0,0,0,0,0,0,1,0
18260,0,0,0,0,0,0,0,0,1,0
18261,1,0,0,0,0,0,0,0,0,0
18262,0,0,0,0,0,0,0,0,0,1
18263,0,0,0,0,0,1,0,0,0,0
18264,0,0,0,0,0,0,0,1,0,0
18265,0,0,0,0,0,0,0,0,1,0
18266,0,0,0,0,0,0,0,0,0,1
18267,1,0,0,0,0,0,0,0,0,0
18268,1,0,0,0,0,0,0,0,0,0
18269,0,0,0,0,0,0,0,0,0,1
18271,0,1,0,0,0,0,0,0,1,0
18272,0,0,0,0,0,0,0,1,0,0
18274,0,0,0,0,0,0,0,0,1,0
18275,0,1,0,0,0,0,0,0,1,0
18276,0,0,0,0,0,0,0,1,0,0
18277,0,0,0,0,0,0,0,1,0,0
18278,0,0,0,0,0,0,0,0,0,1
18279,0,0,0,0,0,0,0,0,0,1
18280,0,0,0,0,0,0,1,0,0,0
18281,1,0,0,0,0,0,0,0,0,0
18282,0,1,0,0,0,0,0,0,0,0
18283,0,0,0,0,0,0,0,0,1,0
18284,0,0,0,0,0,0,1,0,0,0
18285,0,0,0,0,0,0,0,0,1,0
18286,0,0,0,0,0,0,0,0,0,1
18287,0,0,0,0,0,0,0,0,1,0
18288,0,0,0,0,0,0,0,0,1,0
18289,0,0,0,0,0,0,0,0,0,1
18290,0,0,0,0,0,0,0,0,1,0
18291,0,0,0,0,0,0,0,0,0,1
18292,0,0,0,0,0,0,0,0,0,1
18293,0,0,0,0,0,0,0,0,1,0
18294,0,0,0,0,0,0,0,0,1,0
18295,1,0,0,0,0,0,0,0,0,0
18296,0,1,0,0,0,0,0,0,1,0
18297,0,0,0,0,0,0,0,0,1,0
18298,0,0,0,0,0,0,1,0,0,0
18299,0,0,0,0,0,0,0,0,1,0
18300,0,0,0,0,0,0,0,0,0,1
18301,1,0,0,0,0,0,0,0,0,0
18302,0,0,0,0,0,0,0,1,0,0
18304,1,0,0,0,0,0,0,0,0,0
18305,0,0,0,0,0,1,0,0,0,0
18306,0,1,0,0,0,0,0,0,1,0
18307,1,0,0,0,0,0,0,0,0,0
18308,0,0,0,0,0,0,0,0,0,1
18309,0,0,0,0,0,0,0,1,0,0
18310,0,0,0,0,0,0,0,0,0,1
18311,0,0,0,0,0,0,0,0,1,0
18312,0,0,0,0,0,0,0,0,1,0
18314,0,0,0,0,0,0,0,0,1,0
18315,1,0,0,0,0,0,0,0,0,0
18316,1,0,0,0,0,0,1,0,0,0
18317,0,1,0,0,0,0,0,0,1,0
18318,0,0,0,0,0,0,0,0,0,1
18319,0,1,0,0,0,0,0,0,1,0
18320,0,0,0,0,0,0,0,0,1,0
18321,0,0,0,0,0,0,0,0,0,1
18322,0,0,0,0,0,0,0,0,1,0
18323,0,0,0,0,0,0,0,0,1,0
18324,1,0,0,0,0,0,0,0,1,0
18325,0,0,0,0,0,0,0,0,1,0
18326,1,0,0,0,0,0,0,0,0,0
18327,1,0,0,0,0,0,0,0,0,0
18329,0,0,0,0,0,0,0,0,0,1
18330,1,1,0,0,0,0,0,0,0,0
18331,0,0,0,0,0,0,0,0,0,1
18332,0,0,0,0,0,0,0,0,1,0
18333,0,0,0,0,0,0,0,0,0,1
18335,0,0,0,0,0,0,0,0,1,0
18336,0,0,0,0,0,0,0,1,0,0
18337,0,0,0,0,0,0,1,0,0,0
18339,0,0,0,0,0,1,0,0,0,0
18340,1,0,0,0,0,0,1,0,0,0
18341,0,0,0,0,0,0,0,1,0,0
18343,0,0,0,0,0,0,0,0,1,0
18344,0,0,0,0,0,0,0,0,0,1
18345,0,0,0,0,0,0,0,0,0,1
18346,0,0,0,0,0,0,0,0,0,1
18347,0,0,0,0,0,0,0,0,1,0
18348,0,0,0,0,0,0,0,0,0,1
18349,0,0,0,0,0,0,0,0,0,1
18350,0,0,0,0,0,0,1,0,1,0
18351,1,0,0,0,0,0,0,0,0,0
18352,0,0,0,0,0,0,0,0,1,0
18353,0,0,0,0,0,1,1,1,0,0
18354,0,0,0,0,0,0,0,1,0,0
18356,0,0,0,0,0,0,0,0,1,0
18357,0,0,0,0,0,0,0,0,0,1
18358,0,0,0,0,0,0,0,0,0,1
18359,0,0,0,0,0,0,0,0,0,1
18360,0,0,0,0,0,0,0,0,0,1
18361,0,0,0,0,0,0,0,0,1,0
18362,0,0,0,0,0,0,0,1,0,0
18363,0,0,0,0,0,0,0,0,1,0
18364,0,0,0,0,0,0,0,0,1,0
18365,0,1,0,0,0,0,0,0,1,0
18366,0,0,0,0,0,0,0,0,0,1
18367,0,0,0,0,0,0,0,0,0,1
18368,0,0,0,0,0,0,0,0,1,0
18369,0,0,0,0,0,0,0,0,0,1
18370,0,0,0,0,0,0,0,0,0,1
18371,0,0,0,0,0,0,0,0,0,1
18372,0,0,0,0,0,0,0,0,0,1
18373,0,0,0,0,0,0,0,0,0,1
18374,0,0,0,0,0,0,0,0,0,1
18375,0,0,0,0,0,0,0,0,0,1
18376,1,0,0,0,0,0,0,0,0,0
18377,0,0,0,0,0,0,0,0,0,1
18378,1,0,0,0,0,0,0,0,0,0
18379,0,0,0,0,0,0,0,0,0,1
18380,0,0,0,0,0,0,0,1,0,0
18381,1,0,0,0,0,0,0,0,1,0
18382,0,0,0,0,0,0,0,0,1,0
18383,0,0,0,0,0,0,0,0,1,0
18384,0,0,0,0,0,0,0,0,1,0
18385,0,0,0,0,0,0,0,0,1,0
18386,0,0,0,0,0,0,0,0,1,0
18387,0,1,0,0,0,0,0,0,1,0
18388,0,0,0,0,0,0,0,0,1,0
18389,0,0,0,0,0,0,0,0,0,1
18390,0,0,0,0,0,0,0,0,1,0
18391,0,0,0,0,0,0,0,0,0,1
18393,0,1,0,0,0,0,0,0,0,0
18394,0,0,0,0,0,0,0,0,0,1
18395,0,0,0,0,0,0,0,0,1,0
18396,0,0,0,0,0,1,0,0,1,0
18397,0,0,0,0,0,0,0,0,0,1
18398,0,0,0,0,0,0,0,0,1,0
18400,0,0,0,0,0,0,0,0,0,1
18401,0,0,0,0,0,0,0,0,1,0
18402,0,0,0,0,0,0,0,0,1,0
18403,0,0,0,0,0,0,0,0,0,1
18405,0,0,0,0,0,0,0,0,0,1
18406,1,0,0,0,0,0,0,0,0,0
18407,0,0,0,0,0,0,0,1,0,0
18408,1,0,0,0,0,0,0,0,0,0
18409,0,0,0,0,0,0,0,0,0,1
18410,0,0,0,0,0,0,0,0,1,0
18411,0,0,0,0,0,0,0,0,1,0
18412,0,0,0,0,0,0,0,0,1,0
18413,0,0,0,0,0,0,0,0,1,0
18414,0,0,0,0,0,0,0,0,1,0
18415,0,0,0,0,0,0,0,0,1,0
18416,0,0,0,0,0,0,0,0,0,1
18417,0,0,0,0,0,0,0,0,1,0
18418,0,0,0,0,0,1,0,0,0,0
18419,1,0,0,0,0,0,0,0,0,0
18420,0,0,0,0,0,0,0,1,0,0
18421,0,0,0,0,0,0,0,0,0,1
18422,0,0,0,0,0,0,0,0,0,1
18423,0,0,0,0,0,0,0,0,1,0
18424,0,0,0,0,0,0,0,0,0,1
18425,0,1,0,0,0,0,0,0,0,0
18426,0,0,0,0,0,0,0,0,1,0
18428,0,0,0,0,0,0,0,1,0,0
18429,1,0,0,0,0,0,0,0,1,0
18430,0,0,0,0,0,0,0,0,1,0
18431,0,0,0,1,0,0,0,0,0,0
18432,0,0,0,0,0,0,0,0,0,1
18434,0,0,0,0,0,0,0,0,1,0
18435,1,0,0,0,0,0,0,0,0,0
18436,0,0,0,0,0,0,0,0,1,0
18437,0,0,0,0,0,0,0,0,1,0
18438,0,0,0,0,0,0,0,0,1,0
18439,1,0,0,0,0,0,0,0,1,0
18440,0,0,0,0,0,0,0,0,0,1
18441,1,0,0,0,0,0,0,0,0,0
18442,0,0,0,0,0,0,0,0,1,0
18443,0,0,0,0,0,0,0,0,1,0
18444,0,0,0,0,0,0,1,1,0,0
18445,1,1,0,0,0,0,0,0,1,0
18446,0,0,0,0,0,1,0,0,0,0
18447,0,1,0,0,0,0,0,0,1,0
18448,1,0,0,0,0,0,0,0,1,0
18449,0,1,0,0,0,0,0,0,1,0
18450,1,0,0,0,0,0,0,0,0,0
18451,0,0,1,0,0,0,0,0,0,0
18452,1,0,0,0,0,0,0,0,1,0
18453,1,0,0,0,0,0,0,0,1,0
18454,0,0,0,0,0,0,0,0,0,1
18456,0,0,0,0,0,0,0,0,1,0
18457,0,0,0,0,0,0,0,0,1,0
18458,0,0,0,0,0,0,1,0,0,0
18459,0,0,0,0,1,1,0,0,0,0
18460,0,1,0,0,0,0,0,0,0,0
18461,0,0,0,0,0,0,0,0,0,1
18462,0,0,0,0,0,0,0,0,0,1
18465,0,0,0,0,0,0,1,0,0,0
18466,0,0,0,0,0,0,0,0,0,1
18467,0,0,0,0,0,0,0,0,1,0
18468,1,0,0,0,0,0,0,0,1,0
18469,1,0,0,0,0,0,0,0,0,0
18470,0,0,0,0,0,0,1,0,1,0
18471,0,0,0,0,0,0,0,0,1,0
18472,0,0,0,0,0,0,1,0,0,0
18473,0,0,0,0,0,0,1,0,0,0
18474,1,0,0,0,0,0,0,0,1,0
18477,1,0,0,0,0,0,0,0,0,0
18478,0,0,0,0,0,0,0,0,1,0
18479,0,0,0,0,0,0,0,0,0,1
18482,0,1,0,0,0,0,0,0,1,0
18483,1,0,0,0,0,0,0,0,0,0
18484,1,0,0,0,0,0,0,0,1,0
18485,1,0,0,0,0,0,0,0,0,0
18486,0,0,0,0,0,0,1,0,1,0
18487,1,0,0,0,0,0,0,0,1,0
18488,0,0,0,0,0,0,0,0,1,0
18489,0,0,0,0,0,0,0,0,1,0
18490,1,0,0,0,1,0,0,0,0,0
18491,0,0,0,0,0,0,0,0,1,0
18492,0,0,0,0,0,0,0,1,1,0
18493,0,1,0,0,0,0,0,0,1,0
18494,0,0,0,0,0,0,0,0,0,1
18495,0,0,0,0,0,0,0,0,1,0
18496,0,0,0,0,0,0,0,0,1,0
18497,0,0,0,0,0,0,0,1,1,0
18498,1,0,0,0,0,0,0,0,1,0
18499,0,0,0,0,0,0,0,0,0,1
18500,0,0,0,0,0,0,0,0,1,0
18501,0,0,0,0,0,0,0,0,0,1
18502,0,0,0,0,0,0,0,0,1,0
18503,0,0,0,0,0,0,0,0,0,1
18504,0,0,0,0,0,1,0,0,0,0
18505,0,1,0,0,0,0,0,0,1,0
18506,0,0,0,0,0,0,0,1,0,0
18507,0,0,0,0,0,0,0,0,1,0
18511,0,0,0,0,0,0,0,1,0,0
18512,0,1,0,0,0,0,0,0,1,0
18513,1,0,0,0,0,0,0,0,0,0
18514,1,0,0,0,0,0,0,0,1,0
18516,0,0,0,0,0,0,0,1,0,0
18517,0,0,0,0,0,0,0,0,1,0
18518,0,0,0,0,0,1,0,0,0,0
18519,0,0,0,0,0,0,0,0,1,0
18520,0,1,0,0,0,0,0,0,0,0
18521,0,0,0,0,0,0,0,0,1,0
18522,1,0,0,0,0,0,0,0,0,0
18523,0,0,0,0,0,0,1,0,0,0
18524,0,0,0,0,0,0,0,0,1,0
18525,0,1,0,0,0,1,0,0,1,0
18528,1,0,0,0,0,0,0,0,0,0
18529,0,0,0,0,0,0,1,0,0,0
18530,1,0,0,0,0,0,1,0,0,0
18531,1,0,0,0,0,0,0,0,0,0
18532,0,0,0,0,0,0,0,0,0,1
18533,0,0,0,0,0,0,0,0,1,0
18534,0,0,0,0,0,1,0,0,1,0
18535,1,0,0,0,0,0,0,0,1,0
18536,0,0,0,0,0,0,0,0,0,1
18537,0,1,0,0,0,0,0,0,0,0
18538,1,0,0,0,0,0,0,0,0,0
18540,1,0,0,0,0,0,0,0,0,0
18541,0,1,0,0,0,0,0,0,1,0
18542,0,0,0,0,0,0,0,0,1,0
18543,0,0,0,0,0,0,0,0,0,1
18545,0,0,0,0,0,0,0,0,0,1
18546,0,0,0,0,0,0,0,0,0,1
18547,1,0,0,0,0,0,0,0,0,0
18548,0,0,0,0,0,0,1,0,0,0
18549,0,0,0,0,0,0,0,0,0,1
18550,0,0,0,0,0,0,0,0,1,0
18551,0,0,0,0,0,0,0,0,0,1
18552,0,0,0,0,0,0,0,0,1,0
18553,0,0,0,0,0,0,0,0,0,1
18554,0,0,0,0,0,0,0,0,1,0
18555,0,0,0,0,0,0,0,0,0,1
18556,0,0,0,0,0,0,0,0,0,1
18557,0,0,0,0,0,0,0,0,1,0
18558,0,0,0,0,0,1,0,0,1,0
18559,0,1,0,0,0,0,0,0,0,0
18560,0,0,0,0,0,0,0,0,1,0
18561,0,0,0,0,0,0,0,1,0,0
18562,0,0,0,0,0,0,0,1,0,0
18563,0,0,0,0,0,0,0,0,0,1
18565,0,0,0,0,0,0,0,1,0,0
18566,0,0,0,0,0,0,0,0,0,1
18567,0,0,0,0,0,0,1,0,0,0
18568,0,0,0,0,0,0,0,0,1,0
18569,0,0,0,0,0,0,0,0,0,1
18570,0,0,0,0,0,0,0,0,1,0
18572,0,0,0,0,0,0,0,0,1,0
18573,0,1,0,0,0,0,0,0,1,0
18574,0,0,0,0,0,0,0,0,1,0
18575,0,0,0,0,0,0,0,0,1,0
18576,0,0,0,0,0,0,0,0,1,0
18577,0,1,0,0,0,0,0,0,1,0
18579,0,0,0,0,0,0,0,0,0,1
18580,0,1,0,0,0,0,0,0,1,0
18581,0,0,0,0,0,0,0,0,1,0
18582,0,0,0,0,0,0,0,0,1,0
18585,0,0,0,0,0,0,1,0,0,0
18586,0,0,0,0,0,0,0,0,1,0
18589,0,0,0,0,0,0,0,0,1,0
18590,1,0,0,0,0,0,1,0,0,0
18591,0,0,0,0,0,0,1,0,0,0
18592,1,0,0,0,0,1,0,0,0,0
18594,0,0,0,0,0,0,1,0,0,0
18596,1,0,0,0,0,0,0,0,0,0
18597,0,0,0,0,0,0,0,0,0,1
18598,0,0,0,0,0,0,0,0,1,0
18599,0,0,0,0,0,0,0,0,0,1
18600,0,0,0,0,0,0,0,0,1,0
18601,0,0,0,0,0,0,1,0,0,0
18602,1,0,0,0,0,0,0,0,1,0
18603,0,0,0,0,0,0,0,0,1,0
18604,0,0,0,0,0,0,0,0,0,1
18605,1,0,0,0,0,0,0,0,1,0
18606,0,0,0,0,0,0,0,0,1,0
18607,1,0,0,0,0,0,0,0,0,0
18608,0,0,0,0,0,0,0,0,1,0
18609,0,0,0,0,0,0,0,0,1,0
18610,0,0,0,0,0,0,0,0,0,1
18611,0,0,0,0,0,0,0,0,0,1
18612,0,0,0,0,0,0,0,0,1,0
18613,0,0,0,0,0,1,0,0,0,0
18614,0,0,0,0,0,0,1,0,0,0
18615,0,0,0,0,0,0,1,1,0,0
18616,0,0,0,0,0,0,1,0,0,0
18617,0,0,0,0,0,0,0,0,0,1
18618,0,0,0,0,0,0,0,0,0,1
18619,0,0,0,0,0,0,0,0,0,1
18620,0,0,0,0,0,1,0,0,0,0
18621,1,0,0,0,0,0,0,0,0,0
18622,0,0,0,0,0,0,0,0,0,1
18623,0,0,0,0,0,0,0,0,1,0
18624,0,0,0,0,0,0,0,0,1,0
